,Vehicle_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Class,v_Vel,v_Acc,Preceding,Space_Headway,Time_Headway,Location,Relative_Time,Preceding_Vehicle_Class,Rear_to_Front_Space_Headway,v_Class_Name,Vehicle_combination
594298,556,1118848173800,17.847,1852.388,6452453.88,1872149.99,3.6576,2,6.096,0.0,546,18.626328,3.06,us-101,1117685154701,Car,14.257528,Car,Car-Car
594825,551,1118849032700,26.666,231.101,6451239.814,1873219.306,18.1356,3,10.061448,2.4536400000000005,546,28.288488,2.81,us-101,1117686013601,Car,23.919688,Heavy Vehicle,Car-Heavy Vehicle
598417,551,1118849052700,31.569,823.879,6451674.493,1872812.953,18.1356,3,12.198096,-0.079248,546,28.855416,2.37,us-101,1117686033601,Car,24.486616,Heavy Vehicle,Car-Heavy Vehicle
598629,546,1118849038900,28.839,511.107,6451441.889,1873023.068,4.8768,2,7.1749920000000005,0.109728,541,10.320528,1.44,us-101,1117686019801,Car,5.748527999999999,Car,Car-Car
598735,543,1118849069700,29.279,1600.514,6452260.858,1872303.354,5.0292,2,11.143488,0.179832,546,15.48384,1.39,us-101,1117686050601,Car,11.11504,Car,Car-Car
600254,546,1118848134600,16.946,972.49,6451791.767,1872729.454,4.4196,2,3.057144,0.027432,540,16.072104,5.26,us-101,1117685115501,Car,11.576304,Car,Car-Car
601324,546,1118848145600,19.201,1202.472,6451963.716,1872576.763,4.4196,2,10.71372,0.131064,540,22.497288,2.1,us-101,1117685126501,Car,18.001488000000002,Car,Car-Car
602866,562,1118847132900,42.297,774.142,6451656.204,1872814.744,4.8768,2,15.27048,0.50292,546,52.53228,3.44,us-101,1117684113801,Car,48.16348,Car,Car-Car
602916,556,1118848164700,18.308,1713.632,6452348.904,1872241.1,3.6576,2,6.086856,0.024384,546,24.271224,3.99,us-101,1117685145601,Car,19.902424,Car,Car-Car
605555,546,1118849044200,29.211,617.594,6451521.124,1872951.365,4.8768,2,6.483096000000001,3.41376,541,17.949672,2.77,us-101,1117686025101,Car,13.377672,Car,Car-Car
606727,546,1118847139800,41.369,1325.082,6452071.774,1872452.684,3.81,2,17.669256,0.755904,545,25.508712,1.44,us-101,1117684120701,Car,20.682712,Car,Car-Car
607321,546,1118849071500,29.466,1714.792,6452346.43,1872228.338,4.8768,2,10.668,-0.006096,541,16.270224000000002,1.53,us-101,1117686052401,Car,11.698224000000003,Car,Car-Car
607707,562,1118847121400,38.583,328.845,6451326.521,1873116.874,4.8768,2,9.144,0.0,546,20.897088,2.29,us-101,1117684102301,Car,16.528288,Car,Car-Car
607726,546,1118848173400,17.494,1905.541,6452494.179,1872115.345,4.4196,2,5.742432,0.981456,525,20.275296,3.53,us-101,1117685154301,Car,14.407896,Car,Car-Car
608835,562,1118847147200,43.127,1619.683,6452292.544,1872257.562,4.8768,2,19.424904,1.271016,546,48.213264,2.48,us-101,1117684128101,Car,43.844464,Car,Car-Car
612027,556,1118848177600,18.177,1935.894,6452516.85,1872094.768,3.6576,2,7.092696,0.996696,546,19.272504,2.72,us-101,1117685158501,Car,14.903704,Car,Car-Car
612191,556,1118848121300,18.561,861.731,6451707.394,1872801.336,3.6576,2,3.099816,0.954024,546,9.2964,3.0,us-101,1117685102201,Car,4.9276,Car,Car-Car
613928,546,1118848099100,18.942,462.067,6451408.483,1873067.313,4.4196,2,11.183112,0.0,540,21.186648,1.89,us-101,1117685080001,Car,16.690848000000003,Car,Car-Car
616124,546,1118848097800,18.905,413.632,6451372.891,1873100.164,4.4196,2,11.503152000000002,0.0,540,22.107144,1.92,us-101,1117685078701,Car,17.611344000000003,Car,Car-Car
616460,551,1118849050600,30.99,742.648,6451613.865,1872866.962,18.1356,3,11.164824,1.533144,546,27.627072,2.47,us-101,1117686031501,Car,23.258272,Heavy Vehicle,Car-Heavy Vehicle
616570,546,1118848127000,16.717,928.242,6451758.533,1872758.806,4.4196,2,0.762,-2.572512,540,10.445496000000002,13.71,us-101,1117685107901,Car,5.949696000000002,Car,Car-Car
617341,546,1118848132000,16.742,946.593,6451772.286,1872746.674,4.4196,2,3.03276,-0.256032,540,16.82496,5.55,us-101,1117685112901,Car,12.329160000000002,Car,Car-Car
617844,556,1118848138000,19.11,961.467,6451782.029,1872735.052,3.6576,2,3.048,0.0,546,15.218664,4.99,us-101,1117685118901,Car,10.849864,Car,Car-Car
619299,546,1118848140900,18.995,1060.558,6451856.85,1872670.131,4.4196,2,5.498592,2.904744,540,19.165824,3.49,us-101,1117685121801,Car,14.670024000000002,Car,Car-Car
619356,546,1118847137600,40.383,1199.317,6451977.621,1872536.417,3.81,2,16.267176,1.502664,545,24.268176000000004,1.49,us-101,1117684118501,Car,19.442176000000003,Car,Car-Car
621599,546,1118848104400,20.604,629.971,6451532.024,1872953.163,4.4196,2,9.140952,0.073152,540,20.058888000000003,2.19,us-101,1117685085301,Car,15.563088000000004,Car,Car-Car
621993,562,1118847141400,42.928,1245.549,6452010.648,1872504.094,4.8768,2,20.4978,3.41376,546,53.038248,2.59,us-101,1117684122301,Car,48.669448,Car,Car-Car
622570,543,1118849077700,28.599,1851.397,6452450.222,1872138.916,5.0292,2,9.144,0.0,546,20.470368,2.24,us-101,1117686058601,Car,16.101568,Car,Car-Car
622656,546,1118849047100,28.753,704.011,6451586.304,1872894.135,4.8768,2,9.329928,-0.04572,541,18.601944,1.99,us-101,1117686028001,Car,14.029944,Car,Car-Car
622766,546,1118849080400,30.719,1998.455,6452560.644,1872041.178,4.8768,2,7.397496,0.0,541,10.101072,1.37,us-101,1117686061301,Car,5.529072,Car,Car-Car
624821,546,1118848174000,17.909,1917.623,6452503.024,1872107.088,4.4196,2,6.281928,-0.021336,525,20.156424,3.21,us-101,1117685154901,Car,14.289024,Car,Car-Car
625375,543,1118849081300,29.941,1953.308,6452526.717,1872070.974,5.0292,2,7.321296,0.0,546,20.1168,2.75,us-101,1117686062201,Car,15.748,Car,Car-Car
625557,546,1118848151800,18.865,1439.137,6452142.165,1872421.266,4.4196,2,12.192,0.0,525,51.242976000000006,4.2,us-101,1117685132701,Car,45.37557600000001,Car,Car-Car
626789,556,1118848147700,19.874,1153.955,6451926.704,1872608.113,3.6576,2,9.144,0.0,546,37.252656,4.07,us-101,1117685128601,Car,32.883856,Car,Car-Car
628001,546,1118849074800,29.112,1829.053,6452433.166,1872153.059,4.8768,2,9.878568,-0.268224,541,17.145,1.74,us-101,1117686055701,Car,12.573,Car,Car-Car
629793,546,1118849063800,29.776,1406.593,6452114.606,1872430.782,4.8768,2,13.716,0.0,541,16.035528,1.17,us-101,1117686044701,Car,11.463528,Car,Car-Car
630149,556,1118848152500,18.817,1321.202,6452053.24,1872498.831,3.6576,2,10.710672,0.009144,546,44.433744,4.15,us-101,1117685133401,Car,40.064944,Car,Car-Car
631125,556,1118848105100,19.556,564.817,6451484.156,1872997.379,3.6576,2,7.613904000000001,0.0,546,26.261568,3.45,us-101,1117685086001,Car,21.892768,Car,Car-Car
632822,556,1118848140400,19.33,987.95,6451801.884,1872717.501,3.6576,2,4.550664,0.490728,546,19.525488000000003,4.29,us-101,1117685121301,Car,15.156688000000004,Car,Car-Car
633435,546,1118848110300,19.283,782.755,6451647.595,1872852.927,4.4196,2,4.9895760000000005,-3.252216,540,15.410688000000002,3.09,us-101,1117685091201,Car,10.914888,Car,Car-Car
633529,551,1118849048300,31.035,666.917,6451556.729,1872917.076,18.1356,3,8.561832,3.41376,546,23.945088,2.8,us-101,1117686029201,Car,19.576288,Heavy Vehicle,Car-Heavy Vehicle
638414,546,1118849072200,29.087,1739.289,6452364.933,1872212.279,4.8768,2,10.668,0.0,541,16.282416,1.53,us-101,1117686053101,Car,11.710416000000002,Car,Car-Car
640927,546,1118849057300,29.569,1109.934,6451891.294,1872626.102,4.8768,2,13.722096000000002,-0.0762,541,15.425928,1.12,us-101,1117686038201,Car,10.853928,Car,Car-Car
641682,556,1118848160500,16.838,1602.927,6452266.67,1872314.781,3.6576,2,8.833104,-0.8229600000000001,546,34.652712,3.92,us-101,1117685141401,Car,30.283912,Car,Car-Car
642259,546,1118849032000,28.667,300.176,6451287.796,1873168.093,4.8768,2,10.119360000000002,0.006096,541,14.831568,1.47,us-101,1117686012901,Car,10.259567999999998,Car,Car-Car
642301,546,1118848163900,17.368,1783.785,6452402.304,1872195.076,4.4196,2,4.54152,-0.62484,525,19.531584,4.3,us-101,1117685144801,Car,13.664184,Car,Car-Car
642550,546,1118848169700,17.628,1838.775,6452443.819,1872159.045,4.4196,2,4.504944,2.19456,525,20.199096,4.48,us-101,1117685150601,Car,14.331696,Car,Car-Car
643603,562,1118847140100,42.982,1167.197,6451951.833,1872555.558,4.8768,2,17.382744000000002,-2.017776,546,53.468016,3.08,us-101,1117684121001,Car,49.099216,Car,Car-Car
644017,546,1118847132300,39.706,915.889,6451764.51,1872722.991,3.81,2,15.419832,1.008888,545,21.406104000000003,1.39,us-101,1117684113201,Car,16.580104000000002,Car,Car-Car
644103,556,1118848094200,18.274,204.277,6451223.387,1873248.682,3.6576,2,9.308592,-1.31064,546,24.127968,2.59,us-101,1117685075101,Car,19.759168,Car,Car-Car
644754,546,1118847128800,41.777,733.194,6451625.752,1872842.171,3.81,2,15.477744,1.609344,545,23.122128,1.49,us-101,1117684109701,Car,18.296128,Car,Car-Car
647654,556,1118848106900,20.969,609.683,6451516.635,1872966.436,3.6576,2,7.936992,2.04216,546,28.882848000000003,3.64,us-101,1117685087801,Car,24.514048000000003,Car,Car-Car
650016,546,1118848158600,18.378,1667.89,6452314.72,1872271.092,4.4196,2,8.726424,-0.210312,525,31.522416000000003,3.61,us-101,1117685139501,Car,25.655016000000003,Car,Car-Car
652263,546,1118849052500,29.165,910.551,6451741.158,1872757.511,4.8768,2,12.192,0.0,541,16.254984,1.33,us-101,1117686033401,Car,11.682984,Car,Car-Car
653965,546,1118847120000,39.888,349.48,6451340.653,1873101.401,3.81,2,8.561832,-0.118872,545,17.135856,2.0,us-101,1117684100901,Car,12.309856,Car,Car-Car
654669,556,1118848128700,20.893,903.777,6451737.384,1872771.848,3.6576,2,0.515112,-1.12776,546,7.574280000000001,14.7,us-101,1117685109601,Car,3.205480000000001,Car,Car-Car
654720,556,1118848178800,19.457,1964.215,6452537.617,1872075.476,3.6576,2,7.193280000000001,0.0,546,20.918424,2.91,us-101,1117685159701,Car,16.549623999999998,Car,Car-Car
655402,546,1118849071400,29.52,1711.293,6452343.786,1872230.633,4.8768,2,10.668,0.0,541,16.279367999999998,1.53,us-101,1117686052301,Car,11.707368,Car,Car-Car
656875,562,1118847140000,43.018,1161.493,6451947.547,1872559.262,4.8768,2,17.641824000000003,-3.41376,546,53.407056,3.03,us-101,1117684120901,Car,49.038256,Car,Car-Car
658471,543,1118849068100,30.22,1540.053,6452214.587,1872342.621,5.0292,2,11.594592,1.6459200000000005,546,15.547848,1.34,us-101,1117686049001,Car,11.179048,Car,Car-Car
658506,543,1118849063900,33.656,1370.58,6452084.891,1872451.495,5.0292,2,12.192,0.0,546,12.347448,1.01,us-101,1117686044801,Car,7.978648,Car,Car-Car
658587,546,1118848120500,16.601,888.088,6451728.456,1872785.418,4.4196,2,1.524,0.0,540,14.179296,9.3,us-101,1117685101401,Car,9.683496000000002,Car,Car-Car
658946,546,1118848161400,17.718,1738.591,6452367.902,1872224.88,4.4196,2,6.510528,-3.2644080000000004,525,25.658064000000003,3.94,us-101,1117685142301,Car,19.790664000000003,Car,Car-Car
660454,556,1118848123800,19.336,880.079,6451720.635,1872788.655,3.6576,2,1.524,0.0,546,9.909048,6.5,us-101,1117685104701,Car,5.540248,Car,Car-Car
660875,551,1118849037300,28.872,388.603,6451351.639,1873106.196,18.1356,3,9.683496,-1.63068,546,24.472392000000003,2.53,us-101,1117686018201,Car,20.103592000000003,Heavy Vehicle,Car-Heavy Vehicle
661399,543,1118849062700,33.552,1321.509,6452047.91,1872483.91,5.0292,2,12.886944000000002,-1.4051280000000002,546,10.847832000000002,0.84,us-101,1117686043601,Car,6.479032000000002,Car,Car-Car
662638,556,1118848159600,17.488,1575.773,6452245.684,1872332.227,3.6576,2,9.3726,0.0,546,36.045648,3.85,us-101,1117685140501,Car,31.676848,Car,Car-Car
663004,546,1118849058100,29.623,1145.932,6451918.403,1872602.414,4.8768,2,13.716,0.0,541,14.679168,1.07,us-101,1117686039001,Car,10.107167999999998,Car,Car-Car
663270,546,1118847135100,40.301,1065.779,6451877.185,1872624.16,3.81,2,16.882872000000003,-0.862584,545,21.905976000000003,1.3,us-101,1117684116001,Car,17.079976000000002,Car,Car-Car
664413,556,1118848122100,19.33,870.425,6451713.401,1872795.027,3.6576,2,2.572512,-1.987296,546,8.887968,3.46,us-101,1117685103001,Car,4.5191680000000005,Car,Car-Car
664895,546,1118849070800,29.845,1690.15,6452327.927,1872244.397,4.8768,2,11.061192,-1.152144,541,16.392144000000002,1.48,us-101,1117686051701,Car,11.820144000000004,Car,Car-Car
667165,562,1118847149000,42.088,1736.386,6452380.791,1872180.971,4.8768,2,19.391376,3.41376,546,48.743616,2.51,us-101,1117684129901,Car,44.374816,Car,Car-Car
668056,546,1118847133900,40.189,999.636,6451827.376,1872667.698,3.81,2,16.660368,1.152144,545,22.512528,1.35,us-101,1117684114801,Car,17.686528,Car,Car-Car
669976,546,1118848136100,18.139,988.876,6451803.352,1872717.803,4.4196,2,3.602736,0.0,540,15.19428,4.22,us-101,1117685117001,Car,10.69848,Car,Car-Car
671018,546,1118849028200,27.773,170.605,6451197.252,1873262.831,4.8768,2,9.23544,0.006096,541,15.639288000000002,1.69,us-101,1117686009101,Car,11.067288,Car,Car-Car
671730,546,1118848098500,19.429,440.019,6451391.944,1873081.892,4.4196,2,11.344656,-0.923544,540,21.53412,1.9,us-101,1117685079401,Car,17.038320000000002,Car,Car-Car
673402,546,1118848113800,18.1,831.868,6451685.261,1872821.419,4.4196,2,3.849624,-2.127504,540,16.221456,4.21,us-101,1117685094701,Car,11.725656,Car,Car-Car
673563,556,1118848154500,18.973,1396.652,6452110.054,1872449.063,3.6576,2,12.079224000000002,-1.389888,546,42.851832,3.55,us-101,1117685135401,Car,38.483032,Car,Car-Car
674430,556,1118848099000,17.442,364.787,6451338.098,1873135.087,3.6576,2,11.177016000000002,-0.039624,546,28.532328,2.55,us-101,1117685079901,Car,24.163528,Car,Car-Car
675649,543,1118849073500,28.797,1725.783,6452355.064,1872221.505,5.0292,2,9.144,0.0,546,17.806416000000002,1.95,us-101,1117686054401,Car,13.437616000000002,Car,Car-Car
675922,562,1118847149200,42.15,1749.373,6452390.609,1872172.45,4.8768,2,19.812,0.0,546,48.77409600000001,2.46,us-101,1117684130101,Car,44.40529600000001,Car,Car-Car
676424,546,1118848173900,17.805,1915.562,6452501.539,1872108.52,4.4196,2,6.284976,-0.039624,525,20.189952,3.21,us-101,1117685154801,Car,14.322551999999998,Car,Car-Car
676441,562,1118847151100,41.983,1873.303,6452484.134,1872091.617,4.8768,2,19.906488000000003,-1.484376,546,48.96612,2.46,us-101,1117684132001,Car,44.59732,Car,Car-Car
676802,546,1118848088200,17.024,111.243,6451161.011,1873318.117,4.4196,2,6.096,0.0,540,17.596104,2.89,us-101,1117685069101,Car,13.100304,Car,Car-Car
677226,546,1118849039400,27.933,522.757,6451451.056,1873015.851,4.8768,2,6.605016000000001,-3.41376,541,10.555224,1.6,us-101,1117686020301,Car,5.983224000000001,Car,Car-Car
678244,546,1118849026000,26.258,104.343,6451153.212,1873312.981,4.8768,2,9.247632,-0.01524,541,14.734032,1.59,us-101,1117686006901,Car,10.162032,Car,Car-Car
679947,546,1118848163300,17.325,1774.785,6452395.507,1872200.976,4.4196,2,4.60248,-0.627888,525,20.762976,4.51,us-101,1117685144201,Car,14.895576000000002,Car,Car-Car
681187,546,1118848147000,19.135,1251.51,6452000.614,1872544.521,4.4196,2,10.668,0.0,579,3.075432,0.29,us-101,1117685127901,Car,-0.7853679999999996,Car,Car-Car
681368,562,1118847148900,42.057,1730.096,6452375.883,1872185.231,4.8768,2,19.147536,2.313432,546,48.61255200000001,2.54,us-101,1117684129801,Car,44.24375200000001,Car,Car-Car
683525,546,1118848139100,20.111,1029.681,6451832.854,1872689.544,4.4196,2,5.230368,0.0,540,14.859,2.84,us-101,1117685120001,Car,10.3632,Car,Car-Car
683860,546,1118848102700,19.554,579.871,6451495.378,1872987.345,4.4196,2,9.137904,0.0,540,19.84248,2.17,us-101,1117685083601,Car,15.34668,Car,Car-Car
684423,546,1118847124600,42.624,525.707,6451469.644,1872979.409,3.81,2,13.703808,-0.03048,545,24.01824,1.75,us-101,1117684105501,Car,19.19224,Car,Car-Car
685131,556,1118848105900,20.283,584.806,6451498.569,1872983.514,3.6576,2,7.623048000000001,0.03048,546,27.441144,3.6,us-101,1117685086801,Car,23.072344,Car,Car-Car
692443,556,1118848109400,20.426,673.352,6451564.575,1872924.293,3.6576,2,7.4676,0.445008,546,28.020264000000005,3.75,us-101,1117685090301,Car,23.651464000000004,Car,Car-Car
692801,562,1118847119600,39.297,273.558,6451286.256,1873154.797,4.8768,2,9.241536,1.959864,546,19.589496,2.12,us-101,1117684100501,Car,15.220696,Car,Car-Car
695023,546,1118849073200,28.85,1773.705,6452391.365,1872189.338,4.8768,2,10.668,0.0,541,16.4592,1.54,us-101,1117686054101,Car,11.8872,Car,Car-Car
695852,543,1118849074500,28.332,1755.781,6452377.721,1872201.841,5.0292,2,8.830056,-2.8346400000000003,546,19.32432,2.19,us-101,1117686055401,Car,14.95552,Car,Car-Car
700974,546,1118848094400,18.276,290.129,6451283.836,1873186.371,4.4196,2,10.152888,0.0,540,22.808184,2.25,us-101,1117685075301,Car,18.312384,Car,Car-Car
701144,546,1118848156300,17.789,1597.341,6452261.803,1872317.741,4.4196,2,9.668256,1.09728,579,30.016704000000004,3.1,us-101,1117685137201,Car,26.155904000000003,Car,Car-Car
701472,546,1118849073100,28.834,1770.205,6452388.722,1872191.632,4.8768,2,10.668,0.0,541,16.456152000000003,1.54,us-101,1117686054001,Car,11.884152000000004,Car,Car-Car
703268,556,1118848117600,18.949,821.267,6451676.738,1872827.786,3.6576,2,3.410712,-0.04572,546,15.020544,4.4,us-101,1117685098501,Car,10.651744,Car,Car-Car
703320,546,1118848147800,18.997,1279.919,6452022.064,1872525.908,4.4196,2,11.518392,2.493264,530,45.646848,3.96,us-101,1117685128701,Car,41.455848,Car,Car-Car
705727,556,1118848118200,18.799,827.959,6451681.857,1872823.483,3.6576,2,3.3954720000000003,0.0,546,14.563344,4.29,us-101,1117685099101,Car,10.194544,Car,Car-Car
705819,556,1118848139200,19.209,973.468,6451791.02,1872727.104,3.6576,2,3.041904,-0.0762,546,17.657064000000002,5.8,us-101,1117685120101,Car,13.288264000000002,Car,Car-Car
706951,546,1118848105100,20.279,650.972,6451547.893,1872939.408,4.4196,2,9.144,0.0,540,19.863816,2.17,us-101,1117685086001,Car,15.368016,Car,Car-Car
707585,546,1118849060200,29.644,1240.518,6451989.562,1872540.232,4.8768,2,13.716,0.0,541,15.130272,1.1,us-101,1117686041101,Car,10.558272000000002,Car,Car-Car
707643,556,1118848142700,19.076,1028.525,6451832.661,1872691.084,3.6576,2,6.601968,0.0,546,23.289768,3.53,us-101,1117685123601,Car,18.920968,Car,Car-Car
708125,556,1118848151500,19.315,1283.76,6452024.749,1872523.133,3.6576,2,11.698224000000002,1.639824,546,43.702224,3.74,us-101,1117685132401,Car,39.333424,Car,Car-Car
708137,546,1118849077700,29.281,1918.554,6452500.388,1872094.302,4.8768,2,10.347960000000002,-1.164336,541,13.539216,1.31,us-101,1117686058601,Car,8.967216,Car,Car-Car
708916,543,1118849077000,28.619,1830.206,6452434.362,1872152.681,5.0292,2,9.247632,0.94488,546,20.007072,2.16,us-101,1117686057901,Car,15.638272,Car,Car-Car
710532,546,1118848178700,20.421,2030.006,6452587.627,1872032.117,4.4196,2,8.665464,0.0,525,24.207216000000003,2.79,us-101,1117685159601,Car,18.339816000000003,Car,Car-Car
711837,546,1118849080500,30.743,2000.882,6452562.48,1872039.59,4.8768,2,7.397496,0.0,541,10.143744000000002,1.37,us-101,1117686061401,Car,5.571744000000002,Car,Car-Car
712060,546,1118849056500,29.513,1074.45,6451864.585,1872649.443,4.8768,2,13.597128,-1.3716000000000002,541,16.111728,1.19,us-101,1117686037401,Car,11.539728,Car,Car-Car
713298,556,1118848133900,18.654,918.919,6451750.239,1872763.522,3.6576,2,2.505456,2.57556,546,14.194536,5.67,us-101,1117685114801,Car,9.825736,Car,Car-Car
714426,546,1118849035300,29.988,412.763,6451368.833,1873088.832,4.8768,2,9.945624,-3.41376,541,11.68908,1.18,us-101,1117686016201,Car,7.1170800000000005,Car,Car-Car
714502,546,1118848112300,18.822,811.318,6451669.355,1872834.437,4.4196,2,4.2672,0.0,540,16.690848,3.91,us-101,1117685093201,Car,12.195048,Car,Car-Car
715800,551,1118849037100,28.77,382.129,6451346.651,1873111.066,18.1356,3,10.198608,-3.377184,546,24.758904,2.43,us-101,1117686018001,Car,20.390104,Heavy Vehicle,Car-Heavy Vehicle
716647,562,1118847129800,43.26,628.533,6451545.883,1872910.375,4.8768,2,13.478256,-1.7739360000000002,546,47.856648,3.55,us-101,1117684110701,Car,43.487848,Car,Car-Car
716799,556,1118848093600,18.348,185.673,6451210.663,1873262.252,3.6576,2,9.4488,0.0,546,23.9268,2.53,us-101,1117685074501,Car,19.558,Car,Car-Car
716958,546,1118848149600,18.573,1351.156,6452075.97,1872479.251,4.4196,2,12.140184,0.158496,525,57.774840000000005,4.76,us-101,1117685130501,Car,51.90744000000001,Car,Car-Car
718267,562,1118847133400,42.215,799.811,6451675.501,1872797.887,4.8768,2,16.090392,0.8808720000000001,546,52.733448,3.28,us-101,1117684114301,Car,48.364648,Car,Car-Car
718395,546,1118848094200,17.983,283.438,6451279.249,1873191.211,4.4196,2,10.070592,1.316736,540,22.67712,2.25,us-101,1117685075101,Car,18.181320000000003,Car,Car-Car
718454,546,1118849027400,27.077,146.348,6451181.238,1873281.068,4.8768,2,9.241536,0.0,541,16.053816,1.74,us-101,1117686008301,Car,11.481816000000002,Car,Car-Car
719484,543,1118849069800,29.305,1604.175,6452263.606,1872300.938,5.0292,2,11.158728,0.082296,546,15.435072000000002,1.38,us-101,1117686050701,Car,11.066272,Car,Car-Car
720754,551,1118849030800,25.861,170.657,6451198.685,1873264.097,18.1356,3,9.7536,0.0,546,27.169872,2.79,us-101,1117686011701,Car,22.801072,Heavy Vehicle,Car-Heavy Vehicle
721330,556,1118848101900,17.009,468.128,6451414.25,1873064.627,3.6576,2,10.664952,0.0,546,26.749248,2.51,us-101,1117685082801,Car,22.380448,Car,Car-Car
722925,562,1118847117800,39.332,217.905,6451245.572,1873194.969,4.8768,2,10.646664,-0.463296,546,21.326856,2.0,us-101,1117684098701,Car,16.958056,Car,Car-Car
725023,546,1118848100500,17.785,513.256,6451446.961,1873033.426,4.4196,2,10.430256,-3.41376,540,19.53768,1.87,us-101,1117685081401,Car,15.04188,Car,Car-Car
725855,546,1118849082100,31.476,2035.726,6452589.342,1872016.455,4.8768,2,6.251448000000001,0.0,541,12.006072,1.92,us-101,1117686063001,Car,7.434072000000001,Car,Car-Car
726176,562,1118847125400,40.728,453.406,6451416.966,1873029.868,4.8768,2,10.664952,0.0,546,33.448752,3.14,us-101,1117684106301,Car,29.079952,Car,Car-Car
726303,551,1118849056100,30.789,958.811,6451776.543,1872724.345,18.1356,3,11.783568,0.088392,546,29.745432,2.52,us-101,1117686037001,Car,25.376632,Heavy Vehicle,Car-Heavy Vehicle
726664,546,1118848132500,16.772,951.483,6451776.033,1872743.362,4.4196,2,3.03276,0.265176,540,16.767048,5.53,us-101,1117685113401,Car,12.271248,Car,Car-Car
727809,546,1118848127400,16.699,928.625,6451758.8,1872758.595,4.4196,2,0.04572,-0.5577840000000001,540,10.387584,227.22,us-101,1117685108301,Car,5.891784,Car,Car-Car
728226,543,1118849063800,33.643,1366.58,6452081.882,1872454.13,5.0292,2,12.192,0.0,546,12.195048,1.0,us-101,1117686044701,Car,7.826248,Car,Car-Car
730578,562,1118847139100,42.885,1108.109,6451907.401,1872594.41,4.8768,2,18.025872,-1.688592,546,54.019704,3.0,us-101,1117684120001,Car,49.650904,Car,Car-Car
731108,543,1118849071600,29.386,1667.321,6452311.283,1872259.503,5.0292,2,9.832848,-1.258824,546,15.535656,1.58,us-101,1117686052501,Car,11.166856,Car,Car-Car
731456,556,1118848127700,20.884,899.574,6451734.252,1872774.616,3.6576,2,1.524,0.0,546,8.85444,5.81,us-101,1117685108601,Car,4.48564,Car,Car-Car
732266,546,1118849084900,31.694,2092.64,6452633.394,1871980.257,4.8768,2,6.894576000000001,2.34696,541,14.910816,2.16,us-101,1117686065801,Car,10.338816,Car,Car-Car
732383,543,1118849076600,28.562,1818.206,6452425.3,1872160.546,5.0292,2,9.144,0.0,546,20.022312,2.19,us-101,1117686057501,Car,15.653512,Car,Car-Car
733555,546,1118849039000,28.639,513.466,6451443.756,1873021.619,4.8768,2,7.181088,0.0,541,10.3632,1.44,us-101,1117686019901,Car,5.791200000000001,Car,Car-Car
735006,556,1118848122900,19.325,875.581,6451717.264,1872791.635,3.6576,2,1.514856,0.018288,546,9.604248,6.34,us-101,1117685103801,Car,5.235448,Car,Car-Car
735062,556,1118848163800,18.626,1693.038,6452333.422,1872254.537,3.6576,2,7.866888,-0.612648,546,27.197304000000003,3.46,us-101,1117685144701,Car,22.828504,Car,Car-Car
735363,543,1118849062000,34.67,1291.357,6452024.487,1872502.947,5.0292,2,13.164312,-0.067056,546,10.466832000000002,0.8,us-101,1117686042901,Car,6.098032000000002,Car,Car-Car
736729,546,1118849050200,29.998,816.85,6451670.263,1872818.766,4.8768,2,12.274296,0.7406640000000001,541,17.437608,1.42,us-101,1117686031101,Car,12.865608000000002,Car,Car-Car
737554,556,1118848178400,19.03,1954.776,6452530.695,1872081.907,3.6576,2,7.193280000000001,0.0,546,20.330160000000003,2.83,us-101,1117685159301,Car,15.961360000000004,Car,Car-Car
739061,556,1118848124400,19.344,883.078,6451722.883,1872786.668,3.6576,2,1.524,0.0,546,9.909048,6.5,us-101,1117685105301,Car,5.540248,Car,Car-Car
742226,551,1118849046500,30.98,622.259,6451523.462,1872946.901,18.1356,3,7.577328,0.0,546,19.315176,2.55,us-101,1117686027401,Car,14.946376,Heavy Vehicle,Car-Heavy Vehicle
745159,546,1118848117000,16.615,864.28,6451710.553,1872801.149,4.4196,2,3.1912560000000005,1.591056,540,15.642336,4.9,us-101,1117685097901,Car,11.146536,Car,Car-Car
745300,543,1118849084900,30.936,2037.969,6452591.422,1872015.456,5.0292,2,6.7056,0.0,546,16.663416,2.49,us-101,1117686065801,Car,12.294616,Car,Car-Car
746041,546,1118848105600,20.047,665.98,6451559.227,1872929.583,4.4196,2,9.11352,-0.48768,540,19.14144,2.1,us-101,1117685086501,Car,14.64564,Car,Car-Car
746762,551,1118849035300,28.59,322.306,6451303.764,1873152.767,18.1356,3,10.649712,0.024384,546,27.572208,2.59,us-101,1117686016201,Car,23.203408,Heavy Vehicle,Car-Heavy Vehicle
747226,562,1118847128800,43.908,584.419,6451512.579,1872939.289,4.8768,2,12.804648,-0.466344,546,45.348144000000005,3.54,us-101,1117684109701,Car,40.979344000000005,Car,Car-Car
748200,562,1118847112700,37.286,51.592,6451132.988,1873318.989,4.8768,2,9.144,0.0,546,22.320504000000003,2.44,us-101,1117684093601,Car,17.951704000000003,Car,Car-Car
749617,546,1118847136900,40.448,1161.853,6451949.473,1872560.992,3.81,2,16.498824000000003,1.060704,545,22.67712,1.37,us-101,1117684117801,Car,17.85112,Car,Car-Car
